dataset_name: 240x20, ndiris: True folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, train_x_shape: (228, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (42, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (40, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (44, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (16, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (4, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (246, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (136, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (86, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (68, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (58, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (54, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (12, 32, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_10/initial_test, x_shape: (2, 32, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (272, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (164, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (62, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (58, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (52, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (60, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (16, 32, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (262, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (160, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (70, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (48, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (44, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (42, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (12, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (4, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (232, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (128, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (66, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (48, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (44, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (34, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (12, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (2, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_10/initial_test, x_shape: (2, 32, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (270, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (164, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (72, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (68, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (52, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (58, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (12, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (2, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (284, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_9/initial_test, x_shape: (180, 40, 240, 3)
dataset_name: 240x20_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (74, 32, 240, 3)
dataset_name: 240x40_fixed, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (66, 40, 240, 3)
dataset_name: 240x20, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (42, 32, 240, 3)
dataset_name: 240x40, ndiris: False out_folder: experiments/gfi_full_vgg_pairs_removebad_9/initial_test, x_shape: (56, 40, 240, 3)
dataset_name: 240x20, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (18, 32, 240, 3)
dataset_name: 240x40, ndiris: True out_folder: experiments/ndiris_full_vgg_pairs_removebad_10/initial_test, x_shape: (4, 40, 240, 3)

