,dataset,filename,result
634,left_480x80,05968d16_rub.bmp,2
635,left_480x80,05969d93_rub.bmp,2
636,left_480x80,05970d39_rub.bmp,2
637,left_480x80,05971d42_rub.bmp,2
638,left_480x80,05972d39_rub.bmp,2
639,left_480x80,05973d39_rub.bmp,1
640,left_480x80,05974d973_rub.bmp,2
641,left_480x80,05975d35_rub.bmp,2
642,left_480x80,05976d37_rub.bmp,2
643,left_480x80,05978d57_rub.bmp,2
644,left_480x80,05979d37_rub.bmp,2
645,left_480x80,05980d35_rub.bmp,2
646,left_480x80,05981d35_rub.bmp,2
647,left_480x80,05982d30_rub.bmp,2
648,left_480x80,05983d35_rub.bmp,2
649,left_480x80,05984d37_rub.bmp,1
650,left_480x80,05985d36_rub.bmp,2
651,left_480x80,05986d36_rub.bmp,2
652,left_480x80,05987d35_rub.bmp,2
653,left_480x80,05988d45_rub.bmp,2
654,left_480x80,05989d35_rub.bmp,0
655,left_480x80,05990d37_rub.bmp,2
656,left_480x80,05992d50_rub.bmp,1
657,left_480x80,05993d135_rub.bmp,2
658,left_480x80,05995d35_rub.bmp,1
659,left_480x80,05997d37_rub.bmp,2
660,left_480x80,05998d54_rub.bmp,2
661,left_480x80,05999d109_rub.bmp,2
662,left_480x80,06000d1093_rub.bmp,1
663,left_480x80,06001d169_rub.bmp,2
664,left_480x80,06002d94_rub.bmp,1
665,left_480x80,06003d229_rub.bmp,1
666,left_480x80,06004d539_rub.bmp,2
667,left_480x80,06005d613_rub.bmp,2
668,left_480x80,06006d46_rub.bmp,1
669,left_480x80,06007d89_rub.bmp,1
670,left_480x80,06008d133_rub.bmp,1
671,left_480x80,06009d125_rub.bmp,2
672,left_480x80,06010d37_rub.bmp,2
673,left_480x80,06011d47_rub.bmp,2
674,left_480x80,06012d1029_rub.bmp,2
675,left_480x80,06013d166_rub.bmp,1
676,left_480x80,06014d60_rub.bmp,2
677,left_480x80,06015d634_rub.bmp,1
678,left_480x80,06016d143_rub.bmp,2
679,left_480x80,06017d1210_rub.bmp,2
680,left_480x80,06018d37_rub.bmp,2
681,left_480x80,06019d508_rub.bmp,0
682,left_480x80,06020d47_rub.bmp,2
683,left_480x80,06022d56_rub.bmp,2
684,left_480x80,06024d51_rub.bmp,2
685,left_480x80,06025d43_rub.bmp,2
686,left_480x80,06026d427_rub.bmp,1
687,left_480x80,06027d85_rub.bmp,1
688,left_480x80,06028d887_rub.bmp,2
689,left_480x80,06029d134_rub.bmp,2
690,left_480x80,06030d135_rub.bmp,1
691,left_480x80,06031d226_rub.bmp,1
692,left_480x80,06032d48_rub.bmp,2
693,left_480x80,06033d69_rub.bmp,1
694,left_480x80,06034d211_rub.bmp,2
695,left_480x80,06035d248_rub.bmp,1
696,left_480x80,06036d87_rub.bmp,2
697,left_480x80,06037d124_rub.bmp,1
698,left_480x80,06039d82_rub.bmp,0
699,left_480x80,06040d424_rub.bmp,1
700,left_480x80,06041d58_rub.bmp,2
701,left_480x80,06042d39_rub.bmp,2
702,left_480x80,06044d84_rub.bmp,2
703,left_480x80,06045d452_rub.bmp,2
704,left_480x80,06046d58_rub.bmp,2
705,left_480x80,06047d47_rub.bmp,2
706,left_480x80,06048d131_rub.bmp,2
707,left_480x80,06049d115_rub.bmp,2
708,left_480x80,06050d113_rub.bmp,2
709,left_480x80,06051d475_rub.bmp,2
710,left_480x80,06052d89_rub.bmp,2
711,left_480x80,06053d199_rub.bmp,2
712,left_480x80,06055d109_rub.bmp,2
713,left_480x80,06056d48_rub.bmp,2
714,left_480x80,06058d40_rub.bmp,2
715,left_480x80,06059d235_rub.bmp,2
716,left_480x80,06061d760_rub.bmp,2
717,left_480x80,06063d396_rub.bmp,2
718,left_480x80,06064d45_rub.bmp,2
719,left_480x80,06065d211_rub.bmp,2
720,left_480x80,06066d57_rub.bmp,1
721,left_480x80,06067d56_rub.bmp,2
722,left_480x80,06068d246_rub.bmp,2
723,left_480x80,06069d58_rub.bmp,1
724,left_480x80,06070d33_rub.bmp,2
725,left_480x80,06071d152_rub.bmp,2
726,left_480x80,06072d680_rub.bmp,1
727,left_480x80,06073d392_rub.bmp,1
728,left_480x80,06074d58_rub.bmp,2
729,left_480x80,06075d44_rub.bmp,2
730,left_480x80,06076d267_rub.bmp,1
731,left_480x80,06077d44_rub.bmp,1
732,left_480x80,06078d42_rub.bmp,1
733,left_480x80,06079d423_rub.bmp,2
734,left_480x80,06080d72_rub.bmp,2
735,left_480x80,06081d141_rub.bmp,1
736,left_480x80,06082d114_rub.bmp,2
737,left_480x80,06083d36_rub.bmp,1
738,left_480x80,06084d132_rub.bmp,1
739,left_480x80,06085d165_rub.bmp,2
740,left_480x80,06086d190_rub.bmp,2
741,left_480x80,06087d38_rub.bmp,0
742,left_480x80,06088d39_rub.bmp,2
743,left_480x80,06089d54_rub.bmp,2
744,left_480x80,06090d38_rub.bmp,1
745,left_480x80,06091d97_rub.bmp,2
746,left_480x80,06092d36_rub.bmp,2
747,left_480x80,06093d174_rub.bmp,2
748,left_480x80,06094d38_rub.bmp,1
749,left_480x80,06096d334_rub.bmp,2
750,left_480x80,06097d160_rub.bmp,1
751,left_480x80,06098d85_rub.bmp,2
752,left_480x80,06099d40_rub.bmp,2
753,left_480x80,06100d838_rub.bmp,2
754,left_480x80,06101d103_rub.bmp,1
755,left_480x80,06102d46_rub.bmp,2
756,left_480x80,06103d36_rub.bmp,2
757,left_480x80,06104d36_rub.bmp,2
758,left_480x80,06105d1_rub.bmp,2
759,left_480x80,06106d61_rub.bmp,2
760,left_480x80,06107d513_rub.bmp,2
761,left_480x80,06108d93_rub.bmp,2
762,left_480x80,06109d541_rub.bmp,2
763,left_480x80,06110d95_rub.bmp,2
764,left_480x80,06111d61_rub.bmp,2
765,left_480x80,06112d5_rub.bmp,2
766,left_480x80,06113d68_rub.bmp,1
767,left_480x80,06114d35_rub.bmp,2
768,left_480x80,06115d343_rub.bmp,1
769,left_480x80,06116d35_rub.bmp,1
770,left_480x80,06118d1727_rub.bmp,1
771,left_480x80,06119d3_rub.bmp,2
772,left_480x80,06120d1_rub.bmp,1
773,left_480x80,06121d33_rub.bmp,2
774,left_480x80,06122d123_rub.bmp,1
775,left_480x80,06123d90_rub.bmp,1
776,left_480x80,06124d5_rub.bmp,2
777,left_480x80,06125d35_rub.bmp,2
778,left_480x80,06126d64_rub.bmp,0
779,left_480x80,06127d63_rub.bmp,2
780,left_480x80,06128d429_rub.bmp,1
781,left_480x80,06129d353_rub.bmp,2
782,left_480x80,06130d453_rub.bmp,2
783,left_480x80,06131d174_rub.bmp,2
784,left_480x80,06132d3_rub.bmp,2
785,left_480x80,06133d1_rub.bmp,2
786,left_480x80,06134d63_rub.bmp,1
787,left_480x80,06135d624_rub.bmp,2
788,left_480x80,06136d322_rub.bmp,1
789,left_480x80,06137d1_rub.bmp,2
790,left_480x80,06138d35_rub.bmp,1
791,left_480x80,06139d42_rub.bmp,0
792,left_480x80,06140d3_rub.bmp,2
793,left_480x80,06141d5_rub.bmp,1
794,left_480x80,06142d5_rub.bmp,2
795,left_480x80,06143d5_rub.bmp,2
796,left_480x80,06144d131_rub.bmp,2
797,left_480x80,06145d33_rub.bmp,2
798,left_480x80,06146d3_rub.bmp,2
799,left_480x80,06151d30_rub.bmp,2
800,left_480x80,06153d5_rub.bmp,2
801,left_480x80,06154d3_rub.bmp,2
802,left_480x80,06155d3_rub.bmp,2
803,left_480x80,06156d3_rub.bmp,2
804,left_480x80,06157d5_rub.bmp,2
805,left_480x80,06158d5_rub.bmp,0
806,left_480x80,06159d5_rub.bmp,1
807,left_480x80,06160d5_rub.bmp,2
808,left_480x80,06161d1_rub.bmp,1
809,left_480x80,06162d5_rub.bmp,1
810,left_480x80,06163d3_rub.bmp,2
811,left_480x80,06164d33_rub.bmp,2
812,left_480x80,06165d93_rub.bmp,2
813,left_480x80,06166d108_rub.bmp,2
814,left_480x80,06167d65_rub.bmp,2
815,left_480x80,06168d44_rub.bmp,2
816,left_480x80,06169d1_rub.bmp,2
817,left_480x80,06170d29_rub.bmp,1
818,left_480x80,06171d5_rub.bmp,1
819,left_480x80,06172d35_rub.bmp,2
820,left_480x80,06173d5_rub.bmp,2
821,left_480x80,06174d3_rub.bmp,2
822,left_480x80,06175d5_rub.bmp,2
823,left_480x80,06177d506_rub.bmp,0
824,left_480x80,06178d3_rub.bmp,2
825,left_480x80,06179d5_rub.bmp,1
826,left_480x80,06180d3_rub.bmp,2
827,left_480x80,06181d317_rub.bmp,1
828,left_480x80,06182d112_rub.bmp,2
829,left_480x80,06183d1_rub.bmp,1
830,left_480x80,06184d163_rub.bmp,2
831,left_480x80,06185d121_rub.bmp,2
832,left_480x80,06186d3_rub.bmp,2
833,left_480x80,06187d364_rub.bmp,1
834,left_480x80,06188d5_rub.bmp,2
835,left_480x80,06189d62_rub.bmp,1
836,left_480x80,06190d110_rub.bmp,1
837,left_480x80,06191d173_rub.bmp,2
838,left_480x80,06192d57_rub.bmp,2
839,left_480x80,06193d31_rub.bmp,2
840,left_480x80,06194d5_rub.bmp,2
841,left_480x80,06196d35_rub.bmp,2
842,left_480x80,06197d3_rub.bmp,0
843,left_480x80,06198d33_rub.bmp,2
844,left_480x80,06199d3_rub.bmp,2
845,left_480x80,06200d59_rub.bmp,2
846,left_480x80,06203d5_rub.bmp,2
847,left_480x80,06205d58_rub.bmp,0
848,left_480x80,06206d5_rub.bmp,2
849,left_480x80,06207d232_rub.bmp,1
850,left_480x80,06208d3_rub.bmp,2
851,left_480x80,06209d768_rub.bmp,1
852,left_480x80,06210d587_rub.bmp,2
853,left_480x80,06212d121_rub.bmp,0
854,left_480x80,06213d5_rub.bmp,1
855,left_480x80,06214d74_rub.bmp,2
856,left_480x80,06215d1_rub.bmp,2
857,left_480x80,06216d195_rub.bmp,2
858,left_480x80,06218d64_rub.bmp,2
859,left_480x80,06219d3_rub.bmp,2
860,left_480x80,06220d3_rub.bmp,2
861,left_480x80,06221d334_rub.bmp,2
862,left_480x80,06222d1_rub.bmp,2
863,left_480x80,06223d1_rub.bmp,2
864,left_480x80,06224d1_rub.bmp,1
865,left_480x80,06225d5_rub.bmp,2
866,left_480x80,06226d1_rub.bmp,2
867,left_480x80,06227d3_rub.bmp,2
868,left_480x80,06228d3_rub.bmp,2
869,left_480x80,06229d5_rub.bmp,2
870,left_480x80,06230d1_rub.bmp,2
871,left_480x80,06232d33_rub.bmp,1
872,left_480x80,06233d174_rub.bmp,1
873,left_480x80,06234d605_rub.bmp,0
874,left_480x80,06235d5_rub.bmp,2
875,left_480x80,06236d5_rub.bmp,2
876,left_480x80,06237d138_rub.bmp,1
877,left_480x80,06238d35_rub.bmp,2
878,left_480x80,06239d1_rub.bmp,2
879,left_480x80,06240d579_rub.bmp,1
880,left_480x80,06241d31_rub.bmp,2
881,left_480x80,06242d1_rub.bmp,1
882,left_480x80,06243d5_rub.bmp,2
883,left_480x80,06244d276_rub.bmp,1
884,left_480x80,06245d388_rub.bmp,1
885,left_480x80,06246d142_rub.bmp,1
886,left_480x80,06247d1_rub.bmp,2
887,left_480x80,06248d1_rub.bmp,0
888,left_480x80,06249d31_rub.bmp,2
889,left_480x80,06250d60_rub.bmp,2
890,left_480x80,06251d31_rub.bmp,1
891,left_480x80,06252d27_rub.bmp,1
892,left_480x80,06253d5_rub.bmp,2
893,left_480x80,06254d5_rub.bmp,2
894,left_480x80,06255d1_rub.bmp,2
895,left_480x80,06256d3_rub.bmp,2
896,left_480x80,06257d174_rub.bmp,2
897,left_480x80,06258d175_rub.bmp,1
898,left_480x80,06260d135_rub.bmp,1
899,left_480x80,06261d326_rub.bmp,1
900,left_480x80,06262d603_rub.bmp,2
901,left_480x80,06263d3_rub.bmp,2
902,left_480x80,06264d5_rub.bmp,2
903,left_480x80,06265d1_rub.bmp,2
904,left_480x80,06266d373_rub.bmp,0
905,left_480x80,06267d1_rub.bmp,2
906,left_480x80,06268d3_rub.bmp,2
907,left_480x80,06269d3_rub.bmp,1
908,left_480x80,06270d95_rub.bmp,1
909,left_480x80,06271d5_rub.bmp,2
910,left_480x80,06272d1_rub.bmp,2
911,left_480x80,06274d5_rub.bmp,2
912,left_480x80,06275d1_rub.bmp,2
913,left_480x80,06276d1_rub.bmp,1
914,left_480x80,06277d1_rub.bmp,2
915,left_480x80,06278d5_rub.bmp,2
916,left_480x80,06279d5_rub.bmp,1
917,left_480x80,06280d1_rub.bmp,2
918,left_480x80,06281d5_rub.bmp,2
919,left_480x80,06282d50_rub.bmp,2
920,left_480x80,06283d5_rub.bmp,2
921,left_480x80,06284d1_rub.bmp,2
922,left_480x80,06286d3_rub.bmp,2
923,left_480x80,06287d1_rub.bmp,2
924,left_480x80,06289d1_rub.bmp,1
925,left_480x80,06290d1_rub.bmp,1
926,left_480x80,06294d5_rub.bmp,1
927,left_480x80,06295d3_rub.bmp,2
928,left_480x80,06296d593_rub.bmp,2
929,left_480x80,06297d3_rub.bmp,2
930,left_480x80,06298d5_rub.bmp,2
931,left_480x80,06299d5_rub.bmp,2
932,left_480x80,06302d1_rub.bmp,2
933,left_480x80,06303d3_rub.bmp,2
934,left_480x80,06304d360_rub.bmp,0
935,left_480x80,06305d1_rub.bmp,2
936,left_480x80,06306d5_rub.bmp,2
937,left_480x80,06312d16_rub.bmp,2
938,left_480x80,06313d30_rub.bmp,2
939,left_480x80,06314d206_rub.bmp,2
940,left_480x80,06316d647_rub.bmp,1
941,left_480x80,06317d529_rub.bmp,2
942,left_480x80,06319d194_rub.bmp,2
943,left_480x80,06320d643_rub.bmp,2
944,left_480x80,06321d160_rub.bmp,1
945,left_480x80,06322d334_rub.bmp,2
946,left_480x80,06323d43_rub.bmp,2
947,left_480x80,06324d3_rub.bmp,2
948,left_480x80,06325d154_rub.bmp,2
949,left_480x80,06326d277_rub.bmp,2
950,left_480x80,06327d292_rub.bmp,2
951,left_480x80,06328d603_rub.bmp,2
952,left_480x80,06329d278_rub.bmp,2
953,left_480x80,06330d577_rub.bmp,2
954,left_480x80,06331d621_rub.bmp,1
955,left_480x80,06332d198_rub.bmp,2
956,left_480x80,06333d1_rub.bmp,2
957,left_480x80,06334d664_rub.bmp,1
958,left_480x80,06335d69_rub.bmp,2
959,left_480x80,06336d156_rub.bmp,1
960,left_480x80,06337d3_rub.bmp,0
961,left_480x80,06338d1_rub.bmp,0
962,left_480x80,06340d39_rub.bmp,2
963,left_480x80,06341d425_rub.bmp,2
964,left_480x80,06342d146_rub.bmp,2
965,left_480x80,06343d5_rub.bmp,1
966,left_480x80,06344d182_rub.bmp,1
967,left_480x80,06345d76_rub.bmp,2
968,left_480x80,06346d176_rub.bmp,2
969,left_480x80,06348d3_rub.bmp,2
970,left_480x80,06350d5_rub.bmp,2
971,left_480x80,06351d16_rub.bmp,2
972,left_480x80,06352d1_rub.bmp,2
973,left_480x80,06354d43_rub.bmp,2
974,left_480x80,06357d1_rub.bmp,0
975,left_480x80,06358d312_rub.bmp,2
976,left_480x80,06360d1_rub.bmp,1
977,left_480x80,06361d3_rub.bmp,1
978,left_480x80,06362d516_rub.bmp,1
979,left_480x80,06363d3_rub.bmp,2
980,left_480x80,06364d468_rub.bmp,0
981,left_480x80,06366d134_rub.bmp,2
982,left_480x80,06367d1_rub.bmp,2
983,left_480x80,06368d219_rub.bmp,1
984,left_480x80,06369d1_rub.bmp,1
985,left_480x80,06370d1_rub.bmp,2
986,left_480x80,06371d1_rub.bmp,2
987,left_480x80,06372d1_rub.bmp,2
988,left_480x80,06373d3_rub.bmp,2
989,left_480x80,06375d3_rub.bmp,2
990,left_480x80,06376d1_rub.bmp,2
991,left_480x80,06377d183_rub.bmp,2
992,left_480x80,06378d5_rub.bmp,1
993,left_480x80,06379d112_rub.bmp,1
994,left_480x80,06380d5_rub.bmp,1
995,left_480x80,06381d3_rub.bmp,2
996,left_480x80,06382d1_rub.bmp,2
997,left_480x80,06383d520_rub.bmp,1
998,left_480x80,06384d132_rub.bmp,1
999,left_480x80,06385d31_rub.bmp,2
1000,left_480x80,06386d176_rub.bmp,2
1001,left_480x80,06387d386_rub.bmp,2
1002,left_480x80,06388d5_rub.bmp,2
1003,left_480x80,06389d1_rub.bmp,1
1004,left_480x80,06390d3_rub.bmp,2
1005,left_480x80,06392d3_rub.bmp,2
1006,left_480x80,06393d32_rub.bmp,2
1007,left_480x80,06394d30_rub.bmp,1
1008,left_480x80,06395d484_rub.bmp,1
1009,left_480x80,06396d3_rub.bmp,1
1010,left_480x80,06397d262_rub.bmp,1
1011,left_480x80,06398d3_rub.bmp,2
1012,left_480x80,06399d267_rub.bmp,2
1013,left_480x80,06400d3_rub.bmp,2
1014,left_480x80,06402d5_rub.bmp,2
1015,left_480x80,06403d3_rub.bmp,2
1016,left_480x80,06404d1_rub.bmp,0
1017,left_480x80,06405d76_rub.bmp,2
1018,left_480x80,06406d502_rub.bmp,1
1019,left_480x80,06407d1_rub.bmp,2
1020,left_480x80,06408d370_rub.bmp,1
1021,left_480x80,06409d5_rub.bmp,1
1022,left_480x80,06410d5_rub.bmp,2
1023,left_480x80,06411d140_rub.bmp,2
1024,left_480x80,06412d212_rub.bmp,2
1025,left_480x80,06413d5_rub.bmp,2
1026,left_480x80,06414d60_rub.bmp,2
1027,left_480x80,06415d44_rub.bmp,1
1028,left_480x80,06416d5_rub.bmp,1
1029,left_480x80,06418d1_rub.bmp,2
1030,left_480x80,06420d1_rub.bmp,2
1031,left_480x80,06421d5_rub.bmp,1
1032,left_480x80,06422d85_rub.bmp,1
1033,left_480x80,06423d1_rub.bmp,2
1034,left_480x80,06424d5_rub.bmp,1
1035,left_480x80,06425d135_rub.bmp,2
1036,left_480x80,06426d433_rub.bmp,2
1037,left_480x80,06427d167_rub.bmp,1
1038,left_480x80,06428d155_rub.bmp,1
1039,left_480x80,06429d1_rub.bmp,2
1040,left_480x80,06430d46_rub.bmp,2
1041,left_480x80,06431d1_rub.bmp,2
1042,left_480x80,06432d1_rub.bmp,2
1043,left_480x80,06433d3_rub.bmp,2
1044,left_480x80,06434d5_rub.bmp,2
1045,left_480x80,06435d3_rub.bmp,2
1046,left_480x80,06436d76_rub.bmp,2
1047,left_480x80,06437d1_rub.bmp,2
1048,left_480x80,06438d3_rub.bmp,2
1049,left_480x80,06439d157_rub.bmp,2
1050,left_480x80,06440d3_rub.bmp,2
1051,left_480x80,06441d142_rub.bmp,2
1052,left_480x80,06442d3_rub.bmp,2
1053,left_480x80,06443d3_rub.bmp,2
1054,left_480x80,06445d5_rub.bmp,2
1055,left_480x80,06446d44_rub.bmp,2
1056,left_480x80,06447d3_rub.bmp,2
1057,left_480x80,06448d633_rub.bmp,2
1058,left_480x80,06449d30_rub.bmp,2
1059,left_480x80,06450d29_rub.bmp,2
1060,left_480x80,06451d76_rub.bmp,2
1061,left_480x80,06452d313_rub.bmp,2
1062,left_480x80,06453d322_rub.bmp,2
1063,left_480x80,06454d26_rub.bmp,2
1064,left_480x80,06455d37_rub.bmp,2
1065,left_480x80,06456d417_rub.bmp,2
1066,left_480x80,06457d24_rub.bmp,2
1067,left_480x80,06458d381_rub.bmp,2
1068,left_480x80,06459d22_rub.bmp,2
1069,left_480x80,06460d346_rub.bmp,2
1070,left_480x80,06462d259_rub.bmp,0
1071,left_480x80,06463d328_rub.bmp,1
1072,left_480x80,06465d37_rub.bmp,2
1073,left_480x80,06466d32_rub.bmp,2
1074,left_480x80,06467d32_rub.bmp,2
1075,left_480x80,06468d32_rub.bmp,2
1076,left_480x80,06469d36_rub.bmp,2
1077,left_480x80,06470d87_rub.bmp,2
1078,left_480x80,06471d93_rub.bmp,1
1079,left_480x80,06472d33_rub.bmp,2
1080,left_480x80,06473d34_rub.bmp,2
1081,left_480x80,06474d439_rub.bmp,1
1082,left_480x80,06475d36_rub.bmp,2
1083,left_480x80,06476d92_rub.bmp,2
1084,left_480x80,06477d681_rub.bmp,1
1085,left_480x80,06478d34_rub.bmp,2
1086,left_480x80,06479d402_rub.bmp,2
1087,left_480x80,06480d321_rub.bmp,1
1088,left_480x80,06481d224_rub.bmp,2
1089,left_480x80,06482d476_rub.bmp,0
1090,left_480x80,06483d326_rub.bmp,2
1091,left_480x80,06484d150_rub.bmp,2
1092,left_480x80,06485d626_rub.bmp,2
1093,left_480x80,06486d410_rub.bmp,2
1094,left_480x80,06487d40_rub.bmp,0
1095,left_480x80,06488d29_rub.bmp,2
1096,left_480x80,06489d62_rub.bmp,2
1097,left_480x80,06490d539_rub.bmp,2
1098,left_480x80,06491d54_rub.bmp,2
1099,left_480x80,06492d486_rub.bmp,1
1100,left_480x80,06493d395_rub.bmp,2
1101,left_480x80,06494d109_rub.bmp,1
1102,left_480x80,06495d632_rub.bmp,2
1103,left_480x80,06496d443_rub.bmp,2
1104,left_480x80,06498d91_rub.bmp,2
1105,left_480x80,06499d327_rub.bmp,2
1106,left_480x80,06500d1463_rub.bmp,1
1107,left_480x80,06501d53_rub.bmp,2
1108,left_480x80,06502d92_rub.bmp,2
1109,left_480x80,06503d242_rub.bmp,2
1110,left_480x80,06504d81_rub.bmp,2
1111,left_480x80,06505d362_rub.bmp,2
1112,left_480x80,06506d61_rub.bmp,2
1113,left_480x80,06508d29_rub.bmp,2
1114,left_480x80,06509d37_rub.bmp,2
1115,left_480x80,06510d67_rub.bmp,2
1116,left_480x80,06512d332_rub.bmp,2
1117,left_480x80,06514d530_rub.bmp,1
1118,left_480x80,06515d460_rub.bmp,2
1119,left_480x80,06516d109_rub.bmp,2
1120,left_480x80,06517d41_rub.bmp,1
1121,left_480x80,06519d42_rub.bmp,1
1122,left_480x80,06520d418_rub.bmp,2
1123,left_480x80,06521d38_rub.bmp,2
1124,left_480x80,06522d46_rub.bmp,2
1125,left_480x80,06523d44_rub.bmp,2
1126,left_480x80,06526d46_rub.bmp,2
1127,left_480x80,06527d116_rub.bmp,1
1128,left_480x80,06528d41_rub.bmp,2
1129,left_480x80,06530d276_rub.bmp,1
1130,left_480x80,06531d370_rub.bmp,2
1131,left_480x80,06532d390_rub.bmp,1
1132,left_480x80,06533d98_rub.bmp,2
1133,left_480x80,06534d46_rub.bmp,1
1134,left_480x80,06536d46_rub.bmp,1
1135,left_480x80,06537d378_rub.bmp,1
1136,left_480x80,06538d41_rub.bmp,1
1137,left_480x80,06539d238_rub.bmp,2
1138,left_480x80,06541d25_rub.bmp,2
1139,left_480x80,06542d45_rub.bmp,1
1140,left_480x80,06543d42_rub.bmp,2
1141,left_480x80,06544d41_rub.bmp,2
1142,left_480x80,06545d41_rub.bmp,2
1143,left_480x80,06546d26_rub.bmp,0
1144,left_480x80,06547d285_rub.bmp,2
1145,left_480x80,06548d287_rub.bmp,1
1146,left_480x80,06549d46_rub.bmp,2
1147,left_480x80,06550d45_rub.bmp,1
1148,left_480x80,06551d359_rub.bmp,2
1149,left_480x80,06552d45_rub.bmp,2
1150,left_480x80,06553d46_rub.bmp,2
1151,left_480x80,06554d34_rub.bmp,2
1152,left_480x80,06555d37_rub.bmp,0
1153,left_480x80,06556d291_rub.bmp,2
1154,left_480x80,06557d359_rub.bmp,2
1155,left_480x80,06558d90_rub.bmp,2
1156,left_480x80,06559d29_rub.bmp,1
1157,left_480x80,06560d42_rub.bmp,2
1158,left_480x80,06561d41_rub.bmp,2
1159,left_480x80,06562d41_rub.bmp,2
1160,left_480x80,06563d170_rub.bmp,1
1161,left_480x80,06564d389_rub.bmp,2
1162,left_480x80,06565d45_rub.bmp,2
1163,left_480x80,06566d231_rub.bmp,2
1164,left_480x80,06567d2_rub.bmp,2
1165,left_480x80,06568d314_rub.bmp,2
1166,left_480x80,06569d2_rub.bmp,2
1167,left_480x80,06570d179_rub.bmp,2
1168,left_480x80,06571d5_rub.bmp,2
1169,left_480x80,06572d267_rub.bmp,1
1170,left_480x80,06574d336_rub.bmp,2
1171,left_480x80,06575d378_rub.bmp,1
1172,left_480x80,06576d294_rub.bmp,2
1173,left_480x80,06577d2_rub.bmp,1
1174,left_480x80,06579d373_rub.bmp,1
1175,left_480x80,06580d287_rub.bmp,2
1176,left_480x80,06581d174_rub.bmp,2
1177,left_480x80,06582d25_rub.bmp,2
1178,left_480x80,06583d259_rub.bmp,2
1179,left_480x80,06584d329_rub.bmp,1
1180,left_480x80,06585d26_rub.bmp,1
1181,left_480x80,06586d274_rub.bmp,1
1182,left_480x80,06587d161_rub.bmp,2
1183,left_480x80,06588d2_rub.bmp,2
1184,left_480x80,06589d348_rub.bmp,2
1185,left_480x80,06590d6_rub.bmp,1
1186,left_480x80,06591d290_rub.bmp,0
1187,left_480x80,06592d6_rub.bmp,0
1188,left_480x80,06593d322_rub.bmp,1
1189,left_480x80,06594d9_rub.bmp,2
1190,left_480x80,06595d378_rub.bmp,1
1191,left_480x80,06596d5_rub.bmp,1
1192,left_480x80,06598d192_rub.bmp,2
1193,left_480x80,06599d334_rub.bmp,2
1194,left_480x80,06600d9_rub.bmp,2
1195,left_480x80,06602d5_rub.bmp,2
1196,left_480x80,06603d336_rub.bmp,2
1197,left_480x80,06604d334_rub.bmp,1
1198,left_480x80,06605d2_rub.bmp,1
1199,left_480x80,06606d273_rub.bmp,2
1200,left_480x80,06608d4_rub.bmp,2
1201,left_480x80,06609d2_rub.bmp,2
1202,left_480x80,06610d182_rub.bmp,2
1203,left_480x80,06611d355_rub.bmp,2
1204,left_480x80,06612d238_rub.bmp,2
1205,left_480x80,06613d6_rub.bmp,2
1206,left_480x80,06614d1_rub.bmp,1
1207,left_480x80,06616d6_rub.bmp,2
1208,left_480x80,06617d1_rub.bmp,2
1209,left_480x80,06618d196_rub.bmp,1
1210,left_480x80,06619d61_rub.bmp,1
1211,left_480x80,06620d74_rub.bmp,2
1212,left_480x80,06621d91_rub.bmp,2
1213,left_480x80,06622d186_rub.bmp,0
1214,left_480x80,06623d94_rub.bmp,0
1215,left_480x80,06624d282_rub.bmp,2
1216,left_480x80,06625d94_rub.bmp,2
1217,left_480x80,06626d95_rub.bmp,1
1218,left_480x80,06627d279_rub.bmp,2
1219,left_480x80,06628d88_rub.bmp,1
1220,left_480x80,06629d197_rub.bmp,2
1221,left_480x80,06630d90_rub.bmp,2
1222,left_480x80,06631d93_rub.bmp,2
1223,left_480x80,06632d103_rub.bmp,2
1224,left_480x80,06633d192_rub.bmp,2
1225,left_480x80,06634d224_rub.bmp,2
1226,left_480x80,06635d78_rub.bmp,2
1227,left_480x80,06636d253_rub.bmp,2
1228,left_480x80,06637d73_rub.bmp,2
1229,left_480x80,06638d132_rub.bmp,1
1230,left_480x80,06639d92_rub.bmp,2
1231,left_480x80,06640d236_rub.bmp,2
1232,left_480x80,06641d274_rub.bmp,2
1233,left_480x80,06642d88_rub.bmp,2
1234,left_480x80,06643d91_rub.bmp,1
1235,left_480x80,06644d88_rub.bmp,2
1236,left_480x80,06645d182_rub.bmp,2
1237,left_480x80,06646d65_rub.bmp,2
1238,left_480x80,06647d62_rub.bmp,2
1239,left_480x80,06648d44_rub.bmp,2
1240,left_480x80,06649d65_rub.bmp,2
1241,left_480x80,06650d63_rub.bmp,2
1242,left_480x80,06651d73_rub.bmp,1
1243,left_480x80,06652d72_rub.bmp,2
1244,left_480x80,06654d63_rub.bmp,2
1245,left_480x80,06655d67_rub.bmp,1
1246,left_480x80,06657d92_rub.bmp,2
1247,left_480x80,06658d184_rub.bmp,1
1248,left_480x80,06659d171_rub.bmp,2
1249,left_480x80,06660d81_rub.bmp,0
1250,left_480x80,06661d78_rub.bmp,2
1251,left_480x80,06662d166_rub.bmp,2
1252,left_480x80,06663d85_rub.bmp,2
1253,left_480x80,06664d89_rub.bmp,2
1254,left_480x80,06665d83_rub.bmp,2
1255,left_480x80,06666d90_rub.bmp,2
1256,left_480x80,06667d88_rub.bmp,2
